-19.195068,146.635759,4.47903251648
-19.1968850909,146.635759,5.30815601349
-19.1987021818,146.635759,4.3954744339
-19.2005192727,146.635759,6.13546037674
-19.2023363636,146.635759,7.19773721695
-19.2041534545,146.635759,7.81720638275
-19.2059705455,146.635759,9.72190380096
-19.2077876364,146.635759,10.0
-19.2096047273,146.635759,12.8022623062
-19.2114218182,146.635759,11.5441026688
-19.2132389091,146.635759,12.0607500076
-19.215056,146.635759,11.2349977493
-19.2168730909,146.635759,13.2023763657
-19.2186901818,146.635759,10.1494646072
-19.2205072727,146.635759,12.3205833435
-19.2223243636,146.635759,12.9711990356
-19.2241414545,146.635759,16.6411476135
-19.2259585455,146.635759,14.6657752991
-19.2277756364,146.635759,17.5489501953
-19.2295927273,146.635759,34.6151199341
-19.2314098182,146.635759,71.2283859253
-19.2332269091,146.635759,108.574661255
-19.235044,146.635759,74.7475662231
-19.2368610909,146.635759,31.3953495026
-19.2386781818,146.635759,19.8022632599
-19.2404952727,146.635759,19.8022632599
-19.2423123636,146.635759,17.0289478302
-19.2441294545,146.635759,19.0
-19.2459465455,146.635759,18.2332992554
-19.2477636364,146.635759,21.6514854431
-19.2495807273,146.635759,20.2913856506
-19.2513978182,146.635759,21.7785663605
-19.2532149091,146.635759,20.1977367401
-19.255032,146.635759,23.8179111481
-19.2568490909,146.635759,22.8022632599
-19.2586661818,146.635759,23.3734416962
-19.2604832727,146.635759,25.0221099854
-19.2623003636,146.635759,24.8313560486
-19.2641174545,146.635759,25.9200191498
-19.2659345455,146.635759,23.9446411133
-19.2677516364,146.635759,26.8474998474
-19.2695687273,146.635759,26.7244472504
-19.2713858182,146.635759,28.1957206726
-19.2732029091,146.635759,29.3442115784
-19.27502,146.635759,30.05585289
-19.2768370909,146.635759,29.2118186951
-19.2786541818,146.635759,28.8022632599
-19.2804712727,146.635759,29.8460521698
-19.2822883636,146.635759,30.7223339081
-19.2841054545,146.635759,30.2203807831
-19.2859225455,146.635759,33.7966957092
-19.2877396364,146.635759,33.0336990356
-19.2895567273,146.635759,30.2553672791
-19.2913738182,146.635759,29.6045246124
-19.2931909091,146.635759,29.5480270386
-19.295008,146.635759,30.4876995087
-19.2968250909,146.635759,29.7790336609
-19.2986421818,146.635759,30.8645973206
-19.3004592727,146.635759,30.7265605927
-19.3022763636,146.635759,31.9863471985
-19.3040934545,146.635759,31.49958992
-19.3059105455,146.635759,33.0189361572
-19.3077276364,146.635759,35.9834709167
-19.3095447273,146.635759,34.0864639282
-19.3113618182,146.635759,35.0
-19.3131789091,146.635759,34.7148475647
-19.314996,146.635759,35.0034599304
-19.3168130909,146.635759,36.8022613525
-19.3186301818,146.635759,37.124294281
-19.3204472727,146.635759,35.638458252
-19.3222643636,146.635759,37.2675743103
-19.3240814545,146.635759,39.5356445312
-19.3258985455,146.635759,42.0
-19.3277156364,146.635759,37.1977386475
-19.3295327273,146.635759,39.4605789185
-19.3313498182,146.635759,41.0716972351
-19.3331669091,146.635759,39.1908226013
-19.334984,146.635759,41.1018409729
-19.3368010909,146.635759,40.2666969299
-19.3386181818,146.635759,42.7832832336
-19.3404352727,146.635759,43.4496421814
-19.3422523636,146.635759,41.1977386475
-19.3440694545,146.635759,43.5503807068
-19.3458865455,146.635759,42.2916107178
-19.3477036364,146.635759,43.1977386475
-19.3495207273,146.635759,43.8022613525
-19.3513378182,146.635759,45.7719802856
-19.3531549091,146.635759,48.8170280457
-19.354972,146.635759,49.4358634949
-19.3567890909,146.635759,51.8072967529
-19.3586061818,146.635759,55.214099884
-19.3604232727,146.635759,59.7904968262
-19.3622403636,146.635759,64.0561294556
-19.3640574545,146.635759,71.2834701538
-19.3658745455,146.635759,83.5201416016
-19.3676916364,146.635759,93.8479766846
-19.3695087273,146.635759,102.32598114
-19.3713258182,146.635759,116.480354309
-19.3731429091,146.635759,121.80091095
-19.37496,146.635759,135.142486572
-19.195068,146.638805051,3.35726642609
-19.1968850909,146.638805051,6.49489974976
-19.1987021818,146.638805051,7.69014310837
-19.2005192727,146.638805051,6.83466529846
-19.2023363636,146.638805051,8.08851718903
-19.2041534545,146.638805051,9.77962017059
-19.2059705455,146.638805051,10.7616043091
-19.2077876364,146.638805051,10.6109933853
-19.2096047273,146.638805051,11.5155878067
-19.2114218182,146.638805051,11.422498703
-19.2132389091,146.638805051,11.9267587662
-19.215056,146.638805051,11.7616043091
-19.2168730909,146.638805051,11.4188203812
-19.2186901818,146.638805051,9.2855682373
-19.2205072727,146.638805051,10.0
-19.2223243636,146.638805051,12.6673440933
-19.2241414545,146.638805051,16.053188324
-19.2259585455,146.638805051,13.1684617996
-19.2277756364,146.638805051,14.8418159485
-19.2295927273,146.638805051,17.9507846832
-19.2314098182,146.638805051,22.6968841553
-19.2332269091,146.638805051,31.4085597992
-19.235044,146.638805051,48.7162399292
-19.2368610909,146.638805051,57.1164131165
-19.2386781818,146.638805051,47.3688583374
-19.2404952727,146.638805051,33.9022827148
-19.2423123636,146.638805051,27.4726581573
-19.2441294545,146.638805051,20.1116600037
-19.2459465455,146.638805051,19.7168006897
-19.2477636364,146.638805051,19.6215457916
-19.2495807273,146.638805051,19.4722309113
-19.2513978182,146.638805051,21.7603302002
-19.2532149091,146.638805051,23.1625843048
-19.255032,146.638805051,24.0
-19.2568490909,146.638805051,23.0431118011
-19.2586661818,146.638805051,25.7616043091
-19.2604832727,146.638805051,25.6497879028
-19.2623003636,146.638805051,24.7616043091
-19.2641174545,146.638805051,25.7616043091
-19.2659345455,146.638805051,24.27709198
-19.2677516364,146.638805051,26.1661949158
-19.2695687273,146.638805051,25.5587062836
-19.2713858182,146.638805051,25.2408275604
-19.2732029091,146.638805051,26.4844799042
-19.27502,146.638805051,27.3080844879
-19.2768370909,146.638805051,27.0
-19.2786541818,146.638805051,28.4738311768
-19.2804712727,146.638805051,28.5929450989
-19.2822883636,146.638805051,28.2068767548
-19.2841054545,146.638805051,29.7525081635
-19.2859225455,146.638805051,30.8395576477
-19.2877396364,146.638805051,31.0
-19.2895567273,146.638805051,29.345085144
-19.2913738182,146.638805051,29.2383956909
-19.2931909091,146.638805051,28.254234314
-19.295008,146.638805051,29.0
-19.2968250909,146.638805051,29.7707653046
-19.2986421818,146.638805051,29.7599086761
-19.3004592727,146.638805051,30.9210700989
-19.3022763636,146.638805051,32.471408844
-19.3040934545,146.638805051,33.2781906128
-19.3059105455,146.638805051,34.5559120178
-19.3077276364,146.638805051,34.0
-19.3095447273,146.638805051,32.4285850525
-19.3113618182,146.638805051,33.4474639893
-19.3131789091,146.638805051,36.0937957764
-19.314996,146.638805051,36.0
-19.3168130909,146.638805051,35.7065658569
-19.3186301818,146.638805051,37.5887832642
-19.3204472727,146.638805051,37.6430473328
-19.3222643636,146.638805051,37.8486557007
-19.3240814545,146.638805051,39.4414520264
-19.3258985455,146.638805051,37.4724121094
-19.3277156364,146.638805051,35.0260429382
-19.3295327273,146.638805051,37.7616043091
-19.3313498182,146.638805051,38.3187026978
-19.3331669091,146.638805051,38.0349655151
-19.334984,146.638805051,39.7616043091
-19.3368010909,146.638805051,41.8651733398
-19.3386181818,146.638805051,41.7844848633
-19.3404352727,146.638805051,38.8928070068
-19.3422523636,146.638805051,41.9531097412
-19.3440694545,146.638805051,40.3953781128
-19.3458865455,146.638805051,39.3889160156
-19.3477036364,146.638805051,41.2713546753
-19.3495207273,146.638805051,45.6159858704
-19.3513378182,146.638805051,45.4353790283
-19.3531549091,146.638805051,46.0746688843
-19.354972,146.638805051,48.1718826294
-19.3567890909,146.638805051,49.1508255005
-19.3586061818,146.638805051,51.2487983704
-19.3604232727,146.638805051,53.8173294067
-19.3622403636,146.638805051,56.5447158813
-19.3640574545,146.638805051,59.7142562866
-19.3658745455,146.638805051,66.1773605347
-19.3676916364,146.638805051,75.4528961182
-19.3695087273,146.638805051,83.2703857422
-19.3713258182,146.638805051,96.5383148193
-19.3731429091,146.638805051,126.015113831
-19.37496,146.638805051,117.916213989
-19.195068,146.641851101,4.94920063019
-19.1968850909,146.641851101,7.33068847656
-19.1987021818,146.641851101,7.04445362091
-19.2005192727,146.641851101,7.47190380096
-19.2023363636,146.641851101,8.60488510132
-19.2041534545,146.641851101,6.90084314346
-19.2059705455,146.641851101,7.4633603096
-19.2077876364,146.641851101,8.28271007538
-19.2096047273,146.641851101,6.31564807892
-19.2114218182,146.641851101,6.3118391037
-19.2132389091,146.641851101,8.59086704254
-19.215056,146.641851101,9.38703250885
-19.2168730909,146.641851101,10.2744140625
-19.2186901818,146.641851101,13.0
-19.2205072727,146.641851101,12.0
-19.2223243636,146.641851101,12.0
-19.2241414545,146.641851101,12.0602798462
-19.2259585455,146.641851101,14.4472637177
-19.2277756364,146.641851101,14.352191925
-19.2295927273,146.641851101,14.4092483521
-19.2314098182,146.641851101,16.3254718781
-19.2332269091,146.641851101,16.5152683258
-19.235044,146.641851101,19.4518527985
-19.2368610909,146.641851101,25.2659225464
-19.2386781818,146.641851101,28.2756099701
-19.2404952727,146.641851101,55.2947616577
-19.2423123636,146.641851101,86.0198669434
-19.2441294545,146.641851101,49.4241065979
-19.2459465455,146.641851101,22.2794246674
-19.2477636364,146.641851101,19.6907367706
-19.2495807273,146.641851101,19.2338352203
-19.2513978182,146.641851101,20.5936965942
